year,month,AAPL,ABBV,ABT,ACN,ADBE,AGN,AIG,ALL,AMGN,AMT,AMZN,APC,AVGO,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,BRK/B,C,CAT,CELG,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,DVN,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PM,PYPL,QCOM,RTN,RTX,SBUX,SLB,SO,SPG,T,TFCF,TFCFA,TGT,TMO,TMUS,TSLA,TWX,TXN,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2018,4,-0.000896631,-0.007757434,-0.000955364,0.003216341,0.00251859,-0.003881962,-0.001304855,0.001254037,-0.002765219,0.007029771,0.002812141,-0.007718213,0.00730937,-0.000293432,0.004577081,-0.006824685,-0.005836984,-0.00267238,-0.002525453,-0.000617582,-0.001297979,-0.002544594,-0.005183521,0.003413318,-0.003137315,-0.000643856,0.001501934,-0.001818104,-0.003968052,-0.005970124,-0.002085132,-0.003910767,-0.002555414,-3.12E-05,-0.006080501,-0.000430587,0.000751053,-0.007667681,,0.00278465,-0.012030311,-0.000949449,0.001141452,-0.003168558,-0.002481132,0.002805638,-0.003806194,-0.001753187,0.000941443,0.00156523,0.001113726,-0.00681433,-0.006199835,0.001280198,0.001702326,-0.001332718,-0.003737171,-0.00033519,-0.005446328,0.002217894,0.000166461,-0.001374397,-0.002400892,0.005190223,-0.001412834,-0.00190643,-0.000619175,-0.000349433,1.87E-05,-0.005603125,-0.003607681,0.001425364,0.001171296,-0.002323635,-0.005583499,0.001814931,0.002279051,0.000393569,0.00148789,-0.00215944,0.004132588,0.00100483,-0.005435596,0.002593525,-0.000315628,-0.000871188,0.001592726,0.00844997,-0.002493808,0.005055543,0.002861071,0.000846784,-0.007555271,0.000492609,-0.0081584,-0.002363667,-0.004721427,-0.003698401,-0.002453243,-0.001817283,-0.001046529,0.000630398,-0.003850605,0.002228096,0.001969505,0.001345038,-0.002632388,-0.000807424,-0.003784583,-0.001616645,-0.000692713,-0.005219693
2018,5,-0.000323478,-0.005017471,0.001605104,0.004738107,0.003663081,-0.001225165,-0.000128586,0.002058128,-0.000633518,0.007636384,0.007853683,-0.004792446,0.010165537,0.001243095,0.005883961,-0.004891329,-0.003896257,-0.000556075,-0.000773974,0.002720759,0.000120799,-0.00053518,-0.005637463,0.004991996,-0.001344428,0.001612972,0.003523911,-0.000268714,-0.002963328,-0.004956443,1.00E-05,-0.003370253,0.000718833,0.001085618,-0.004411673,0.001178142,0.002271854,-0.006304072,,0.003427725,-0.007461799,0.001534559,0.002402752,-0.002937282,-0.00182901,0.003814398,-0.001296496,-0.00020799,-0.00060911,0.004554069,0.004001409,-0.005571504,-0.004544616,0.003734584,0.002557305,0.000704938,0.001853178,0.002160163,-0.004112943,0.005540809,0.001591771,-0.000507954,-0.000226991,0.006758928,0.001527541,-0.000348368,-0.00132718,0.001680434,0.003449075,-0.00466071,-0.001113316,0.003863185,0.003896707,-0.000538134,-0.003877107,0.004009699,0.002998343,0.004366265,0.00424809,0.000814644,0.007683153,0.002374895,-0.004565094,0.002593525,0.000803675,0.00099496,0.003189198,0.008654262,-0.001254892,0.006168296,0.004231814,0.003362961,-0.006277698,0.001641074,-0.006495153,-0.001017537,-0.003664204,-0.003028853,-0.003698736,7.30E-05,-0.000425628,0.010780313,-0.003797395,0.004703259,0.002470458,0.001298215,-0.001176091,0.000515311,-0.001889725,-0.000151726,0.002348636,-0.003576779
2018,6,-0.00055123,-0.008847287,0.000320891,0.004308798,0.003585782,-0.000372754,0.00035946,0.001950381,0.00155734,0.009439649,0.009047066,-0.004304916,0.010010315,0.001365767,0.005785703,-0.004021816,-0.004258096,0.000147975,0.000202333,0.00294708,-0.00038011,-0.001008738,-0.005136532,0.004744957,-0.002124322,-0.001052894,0.003540231,-0.00201024,-0.000864736,-0.005977468,0.000427955,-0.004286013,-0.000530274,0.002840222,-0.00485849,0.001042779,0.001600555,-0.006711125,,0.003335587,-0.007544118,-0.001445972,0.000699206,-0.003450156,-0.001614664,0.005231972,-0.001321848,-0.001125332,-0.000949036,0.003553485,0.002966942,-0.004597856,-0.003870878,0.00278998,0.002502561,-7.88E-05,-0.000451655,0.002389765,-0.004055511,0.005701266,0.002939857,-0.000945297,0.001636407,0.009786844,0.000521222,-0.001227958,0.001432578,0.000935838,0.00319068,-0.003752251,-0.00079687,0.003157659,0.002862206,0.000807965,-0.003477788,0.003852019,0.003024912,0.00583257,0.003966481,0.001543534,0.008689922,0.002033579,-0.004811645,0.003377184,0.003306689,0.001205372,0.003791612,0.008115952,-0.001160997,0.006736543,0.005016863,0.002726331,-0.006417021,0.001852104,-0.006613174,-0.001737441,-0.004256713,-0.00346296,-0.002024269,0.000571838,0.002357509,0.011366146,-0.003505544,0.003231183,0.002766698,0.001356734,-0.00094272,0.000140105,-0.001039531,-0.000154311,0.003405051,-0.002294054
2018,7,-0.00179807,-0.00722893,-5.88E-05,0.003202113,0.002629717,-0.00129684,-7.03E-05,0.002188108,0.000297568,0.009753971,0.008554063,-0.004825347,0.006885111,0.002834679,0.004582531,-0.00423209,-0.003613882,-0.000228164,2.38E-05,0.003034993,-0.000293673,-0.000622167,-0.00513057,0.00404455,-0.001072155,-0.001114936,0.004430534,-0.002283515,-0.000472341,-0.006759928,0.000989458,-0.004666376,-0.001584047,0.003509824,-0.003924331,-0.000489181,0.001638017,-0.006410939,,0.005212997,-0.006496744,-0.001881971,0.002465272,-0.002470759,-0.001187894,0.004210763,-0.000417926,-0.002571618,-0.000703357,0.001166354,0.000498376,-0.00404583,-0.002200687,0.003315007,0.001579375,-0.000432663,-0.00317327,0.001605672,-0.00421109,0.005931823,0.003290315,-0.000639911,0.002260566,0.009186358,0.001528076,-0.003116138,0.002697887,0.000963929,0.003500553,-0.003222846,-0.001707736,0.00212337,0.002847909,-0.000417814,-0.003517505,0.002548838,0.004690076,0.003863052,0.00176755,-6.38E-05,0.006939232,0.001652775,-0.003517012,0.003624779,0.002723842,0.000925519,0.005999461,0.008423986,6.14E-05,0.005604985,0.004710207,0.002557906,-0.006540562,0.003695457,-0.006601584,-0.001393497,-0.002567453,-0.001387758,-0.001157683,0.000139006,0.001232334,0.009182184,-0.003090375,0.000110711,0.000625662,0.001861737,-0.001171843,0.00020581,-0.001516477,0.000283167,0.004216607,-0.002688367
2018,8,-0.003020727,-0.007744192,9.87E-05,0.003554009,0.00099384,-0.001237057,0.000412554,0.00200313,0.00025763,0.008888885,0.006621212,-0.002519717,0.005894963,0.002835075,0.004793681,-0.003079142,-0.004817248,0.000827668,-0.002062992,0.004200582,0.000747343,3.30E-05,-0.003743632,0.003283729,-0.00096804,-0.003387425,0.004513186,-0.004404491,-0.001205468,-0.002405889,0.000803692,-0.007541773,-0.001076003,0.002626669,-0.000917854,0.000834787,0.001976515,-0.005884011,,0.004222454,-0.003614374,-0.001370625,0.00134781,-2.87E-05,-0.002015174,0.004434907,0.002413719,-0.003180316,0.000585063,-0.000636788,-0.001369141,-0.003077287,0.000830057,0.004108942,0.001403799,0.000409351,-0.004684033,0.001823664,-0.003696032,0.005757328,0.003332278,0.000303966,0.002149226,0.008549733,0.002920276,-0.004063225,0.00224161,0.001268747,0.003150018,-0.001374438,-0.004422997,0.003286148,0.004287229,0.000146259,-0.002157882,0.000453238,0.003409404,0.00060321,0.002684842,0.00027064,0.001974146,-0.001314062,-0.000454731,0.003101667,0.0031758,0.001411225,0.006126663,0.006547145,-0.000437015,0.005645002,0.004690533,0.002115363,-0.002808641,0.002244889,-0.004625722,-0.000821065,-0.000769893,-3.19E-05,-0.000202945,0.00074678,0.000148747,0.00901734,-0.002293045,-0.000448845,0.000671785,0.002152274,-0.000770531,-0.000209496,-0.001068654,-0.000466149,0.005499655,-0.00030912
2018,9,-0.006922883,-0.008678478,0.001025461,0.004023118,0.000366926,-0.00123472,0.000784128,0.002416935,0.000377891,0.00759724,0.006410232,-3.98E-05,0.00838573,0.002903507,0.00457888,-0.002941065,-0.006717717,0.002179889,-0.001993676,0.008920735,-0.001641983,0.000665402,-0.002413058,0.005821388,-0.001202223,-0.003482367,0.005104882,-0.003737188,-0.002131812,-0.003142682,0.0020414,-0.007478878,0.000306618,0.00338738,0.000863053,0.002407677,0.001759535,-0.004936481,,0.004857434,-0.001495985,0.000261205,0.002793603,-0.000905084,-0.000898627,0.006114018,0.004311535,-0.003684525,-0.000612058,-0.000794871,-0.001666467,-0.001973482,0.001562954,0.004765885,0.003411117,0.00160108,-0.003878793,0.001616207,-0.003105794,0.006361327,0.003508117,0.001671858,0.001948708,0.00899787,0.00455463,-0.004301006,0.001975782,0.001574694,0.00269179,-9.32E-05,-0.003672231,0.006231606,0.005822411,0.000682103,-0.00097962,0.00015864,0.003503634,0.000543563,0.003107928,0.001089302,0.002432893,-0.00035117,0.000304351,0.003632631,0.002270785,0.001905006,0.006270176,0.006338575,-0.000430459,0.005786342,0.005426464,0.003995506,-0.001238436,0.004176455,-0.002269166,-0.000895599,-0.000312999,0.000338758,0.001901567,0.000939167,0.002910356,0.007252458,-0.002293045,0.000127951,0.000724696,0.002431534,0.00013061,-3.74E-05,-0.000378429,-0.000770801,0.006962555,0.000987016
2018,10,-0.007162131,-0.007294478,0.001080968,0.00338896,-0.000677392,-0.00117375,0.000773875,0.001434948,0.002120882,0.006839435,0.00511587,0.001658222,0.008451445,0.002140098,0.003978468,-0.002811193,-0.003935355,0.001861929,-0.000916853,0.010042514,-0.002352432,-6.05E-05,-0.00193148,0.006745694,0.001650241,-0.005458642,0.006214986,-0.001426603,-0.002023177,-0.001685409,0.002280945,-0.007315811,0.000608654,0.005404071,0.001449107,0.003555223,0.001561252,-0.003810609,,0.004472262,0.001487922,0.000295245,0.00153082,0.001532399,0.000279676,0.005893314,0.008043094,-0.002029433,0.002270364,0.000503233,-0.000541149,-0.001131381,0.002278414,0.003517476,0.002720832,0.002665974,-0.003014643,0.001368482,-0.002782204,0.008832324,0.003573048,0.002419985,0.00150998,0.007727115,0.004508525,-0.004822805,0.002155149,0.002218687,0.002839655,0.001164319,-0.001422996,0.006847291,0.00517424,0.001427762,0.000470535,-0.000314296,0.003343704,0.001492964,0.006688816,0.001280964,0.002044457,0.000126243,0.001004841,0.004485106,0.002670848,0.002391079,0.007175019,0.005377694,-0.002295021,0.005959064,0.004027619,0.003977161,0.000219913,0.003967599,-0.0010133,-0.000642153,-0.000627927,0.000201144,0.003048166,0.001505164,0.002538075,0.010801391,-0.00188294,-0.000258407,0.000500936,0.00147489,0.00062425,-0.000245733,0.001383339,-0.001387811,0.007718495,0.001123667
2018,11,-0.007886366,-0.006252344,0.000723269,0.002026887,-0.003051676,0.000406418,0.001658218,0.002002702,0.002594492,0.007071267,0.00487167,0.000940291,0.006805613,0.001124759,0.002293058,-0.002434454,-0.002954188,0.001379351,6.05E-05,0.010195551,-0.001320824,0.000618884,-0.000954672,0.006867296,0.001414184,-0.004189059,0.006180122,-0.002803978,-0.000818663,-0.003852067,0.003166372,-0.007287194,0.000529805,0.004019006,-1.41E-05,0.004307767,0.001793623,-0.002232267,,0.00539926,0.000698495,-0.000367801,0.003037927,0.001733635,0.000854519,0.006830686,0.003851651,-0.000336713,0.004478348,-0.000134171,-0.0011793,-0.00033635,0.000307644,0.003570552,0.002311883,0.002588788,0.000541534,0.001230141,-0.002122286,0.008508274,0.00311032,-0.00074109,0.002067085,0.007533653,0.005933193,-0.004890485,0.002613801,0.003363758,0.002200491,0.0013789,-0.001075136,0.007386249,0.00445769,0.00141165,0.001640904,-0.001074075,0.003756014,-0.002145111,0.00697748,-0.000883445,-0.000250319,0.000508586,-8.75E-05,0.00343893,0.00314907,0.002670222,0.006784611,0.005848491,-0.00288504,0.00609289,0.004433159,0.006021195,-0.001215567,0.00477816,-0.00165024,-0.000545856,0.000167448,0.001106771,0.002633453,0.001037708,0.002265283,-0.001411626,-0.001373627,-0.000597172,-0.000757984,0.001454104,0.000358795,-0.000474516,0.000467355,-0.000412652,0.007615236,-8.36E-07
2018,12,-0.010218929,-0.006729988,-0.001069066,0.001872158,-0.00237323,0.000456491,-0.001813985,0.007673379,0.002641982,0.006898088,0.001372578,-0.000301529,0.003004364,0.000310372,0.000576298,-0.002939596,-0.004802822,0.001368842,-0.000836942,0.009605293,-0.003192233,0.000486499,-0.000826446,0.004908148,-0.003370159,-0.004272072,0.005574904,-0.002271278,-0.001072562,-0.001949301,0.003638988,-0.009008896,0.001843684,0.002324398,0.000352866,-0.000765358,0.00143915,-0.002117212,,0.005962322,0.004180514,-0.003341106,0.003218832,0.004605703,-0.000651088,0.003549962,0.007792207,-0.003000443,0.005042367,0.001112283,-6.22E-05,-0.000316523,0.000692018,0.00125403,0.002968056,0.001573952,0.000402309,0.001078305,-0.001835721,0.007081255,0.003027188,0.002057951,0.003470278,0.005559428,0.004003307,-0.005674555,0.003305884,0.002273631,0.000407854,0.000337287,0.000133004,0.006532908,0.006869028,0.00234655,0.000601975,-0.000373861,0.00383017,-0.005580373,0.005199419,-0.000870437,-0.002874937,0.000509487,-0.000515079,0.004009199,0.002457838,0.00235126,0.005805651,0.00480831,-0.000138554,0.003452376,0.002482112,0.00594787,-0.001417161,0.004827424,0.000145919,-0.000275047,-0.001902218,-0.001264907,0.001784999,0.001188629,0.0018382,-0.005809842,-0.00128893,-0.004963984,-0.000439713,0.000644893,0.000735556,-0.001420069,0.001943902,-0.000822318,0.007963675,-0.000506848
2019,1,-0.013422222,-0.006706348,-0.001896477,-9.55E-05,-0.004705072,-0.002236463,-0.001790225,0.008432731,0.005550872,0.007432905,-0.003525218,-0.003084889,-0.00055768,0.000371356,-0.00414393,-0.003555971,-0.005154875,0.002027564,-0.002256375,0.008438442,-0.002844815,0.000180476,-0.001288604,0.003158886,-0.003663392,-0.001141345,0.005934375,-0.000639361,-0.001153134,-0.004097186,0.003666824,-0.010205728,0.001021093,0.001395189,-0.00047926,-0.003725556,0.001649862,-0.001956754,,0.004563347,-0.000194337,-0.005130219,0.003296564,0.003353854,-0.001251655,0.003214912,0.002573601,-0.001110918,0.00337446,-0.000717094,-0.00146635,-0.000286788,3.08E-05,0.000880048,0.00087873,0.001307715,-0.001259232,0.001858535,-0.002400585,0.00643088,0.004580459,-0.001754269,0.004218818,0.005106525,0.004924856,-0.009599208,0.005151327,0.002142268,-0.001503516,-0.000124789,-0.001140413,0.005509917,0.006434598,0.003367775,-0.000724464,-0.001176991,0.003172341,-0.007116417,0.001432776,-0.00225223,-0.007391688,-0.000356058,-0.00205041,0.006317295,0.003098991,0.00375514,0.006050697,0.002277045,-0.002460139,0.002743546,0.000373422,0.004257993,-0.001156678,0.004399921,-0.000107752,-0.001236293,-0.001662261,-0.000936542,-0.000350843,0.000142191,0.00240448,-0.00830393,-0.001480605,-0.00614559,-0.003473528,-0.000130275,0.00044799,-0.004710675,0.005595522,-0.001161218,0.007138127,-0.00210186
2019,2,-0.012052367,-0.0025024,0.003934864,0.000559711,-0.002931739,-0.000300244,-0.002343966,0.007162064,0.008213266,0.007294494,-0.004167689,-0.002950571,0.002850746,-0.000253826,-0.003939244,-0.003565261,-0.002295742,0.001211243,-2.65E-05,0.008389943,-0.003519278,0.000324997,-0.003633074,0.003327312,-0.005439205,0.001091544,0.005970319,0.000654405,-0.002929313,-0.004803705,0.004213015,-0.007592806,0.002959276,0.002475095,-0.00034857,-0.004527149,0.003479768,0.001760941,,0.005256437,-0.000962053,-0.003893295,0.005622795,0.001835733,0.000405934,0.001958097,6.11E-05,0.00048653,0.004518623,-7.76E-05,-0.000695374,-0.002402552,-0.000923987,-6.99E-05,0.00125185,0.000642204,-0.000297416,0.002413266,-0.003039021,0.005053388,0.004704087,-0.001563554,0.005044651,0.003540152,0.003805528,-0.00977622,0.006395238,0.00166841,0.002857841,-0.001975752,-0.001681223,0.005426472,0.005780522,0.004197635,-0.002718578,-0.000408627,0.004539127,-0.003340784,0.002756583,-0.001084112,-0.006610215,-0.001646684,-0.002523286,0.007186542,0.004372978,0.0032087,0.004363924,0.000912113,-0.001663341,0.001614097,-0.000644065,0.004650843,-0.001112417,0.003155808,0.001725862,-0.004792512,0.001804265,0.002729615,0.002142788,0.003140523,0.000987232,0.000177022,-0.001081664,-0.005209492,-0.002170276,0.003189785,-2.66E-05,-0.004968488,0.006827091,-0.002115065,0.006833256,-0.002533253
2019,3,-0.011919557,0.000231329,0.004675691,-0.00020579,-0.002942345,-0.00115511,-0.003141322,0.006228542,0.00801103,0.008110222,-0.003078796,-0.003084549,7.59E-05,-4.49E-05,-0.003728554,-0.00201894,-0.002008922,0.001895559,-0.00058076,0.008543894,-0.004122463,-2.81E-05,-0.001841521,0.004482227,-0.007244717,-0.002690937,0.004462187,-0.001117094,-0.002623322,-0.005246714,0.00533793,-0.010542699,0.003191005,0.003002511,-0.002821476,-0.006355454,0.005189408,0.003298334,,0.00345616,-0.000395033,-0.004966809,0.004674165,0.002218696,-0.000609599,0.004023305,-0.000964516,0.000129526,0.005073633,0.000182664,-0.000198176,-0.000450735,-0.001657455,-0.000866459,0.000619449,0.000173956,-0.003907625,0.002806916,-0.002488209,0.005767751,0.003482855,-0.003811578,0.005305395,0.003874857,0.002292246,-0.008911534,0.007735074,0.005600796,0.002040966,-0.001186788,0.001487387,0.005043052,0.005546003,0.002844948,-0.000456614,0.000266123,0.003974053,-0.005070826,0.002432717,-0.003316682,-0.009010936,-0.002533378,-0.002829089,0.007550476,0.003062156,0.0018781,0.003821043,-0.007600608,-0.003623403,0.001766423,-0.001094821,0.003482191,0.000362996,0.001974113,0.001137276,-0.000987065,0.002235786,0.003011109,0.004007656,0.003251499,-0.000736,-0.002418016,0.000335861,-0.005969478,-0.003188462,-0.002798056,0.000226278,-0.007037093,0.00795917,-0.002458524,0.007729396,-0.00377504
2019,4,-0.014272076,-0.002120109,0.001464235,-0.004230632,-0.004672831,-0.006328527,-0.004483019,0.005494927,0.007321987,0.004843434,-0.005729133,-0.004657025,-0.000205524,-0.003008472,-0.006836973,-0.004314122,-0.005487671,-0.000718443,-0.001642139,0.006285628,-0.007212132,-0.003123456,-0.004545213,0.00196272,-0.009931032,-0.0037112,0.004164925,-0.001280948,-0.004521969,-0.007217444,0.004247718,-0.00876954,0.001910013,0.001852659,-0.004405308,-0.008393676,0.003146267,0.001963799,,0.003819795,-0.002518692,-0.00704393,0.004534307,-0.000562426,-0.002356853,0.003231201,-0.000525755,-0.002410107,0.001528164,-0.004101143,-0.004319329,-0.003077283,-0.003010138,-0.002099993,-0.0024713,-0.001560999,-0.006964988,7.46E-05,-0.004064829,0.007600312,0.003812348,-0.002437267,0.003089614,0.000730848,0.001653781,-0.010911318,0.006098333,0.004942364,-0.001090054,-0.002683659,-6.61E-05,0.003500772,0.004314767,0.001670432,-0.003816101,-0.000929853,0.004632494,-0.005173017,0.00017336,-0.003362738,-0.013690786,-0.004745772,-0.004518112,0.007206064,0.001452487,0.002161817,0.004177815,-0.009032285,-0.004920104,-0.000519602,-0.004000937,0.001408497,-0.002257444,0.003233803,0.004559654,-0.000870672,-0.000100111,0.000626752,0.002225994,0.000466006,0.000850967,0.001615874,0.000514765,-0.008158133,-0.004253155,-0.002650768,-0.001687146,-0.009547781,0.008282912,-0.004291206,0.007761397,-0.005383861
2019,5,-0.015383282,-0.005222668,-0.000690886,-0.007480948,-0.007903681,-0.010119935,-0.008284191,0.003719137,0.004320919,0.005938154,-0.011841209,-0.008790124,-0.004507022,-0.006886894,-0.010396807,-0.009021363,-0.006257159,-0.004679526,-0.004352856,0.0005428,-0.00779505,-0.006708718,-0.00705763,-0.002886783,-0.01141,-0.005560786,0.002640217,-0.003579111,-0.009114099,-0.010108458,0.000958067,-0.010945119,-0.003410739,-0.000144482,-0.006915626,-0.012336498,0.001703156,-0.00063588,,0.004091924,-0.00641972,-0.011556187,0.00338542,-0.004106555,-0.005172012,0.000996752,-0.003719929,-0.00607417,-0.001280007,-0.007672448,-0.007870149,-0.006608684,-0.006869481,-0.006271056,-0.005004307,-0.004706156,-0.013586231,-0.00184147,-0.008418567,0.004890799,0.002577804,-0.004034193,0.001709695,-0.001633934,-0.001046165,-0.013895113,0.007474279,0.00324015,-0.003678687,-0.007239896,-0.00341865,-0.000839267,0.001389016,-0.000336902,-0.008322278,-0.004274898,0.005377827,-0.012012269,-0.003839121,-0.008076794,-0.018907754,-0.007444163,-0.006107444,0.007574946,-0.000313293,0.000467367,0.002768239,-0.011349023,-0.008522331,-0.003241957,-0.008270148,-0.000608223,-0.006179538,0.002823237,0.0035403,-0.003715498,-0.001711658,-0.00066488,0.001984555,-0.001641205,-0.002169889,-0.005578023,0.000708155,-0.012812039,-0.006899576,-0.005267817,-0.00455708,-0.010980565,0.00717308,-0.006848003,0.004182959,-0.007914095
2019,6,-0.017389194,-0.000187795,0.001154507,-0.006460923,-0.005246199,-0.009549206,-0.006580844,0.004942969,0.003265543,0.006193385,-0.010338282,-0.009239613,-0.004290427,-0.006881054,-0.011216543,-0.008056639,-0.006045072,-0.004783868,-0.003139566,0.001037568,-0.007177722,-0.006119307,-0.006200594,-0.002086086,-0.010939112,-0.003108223,0.004098747,-0.001626469,-0.009771936,-0.009243764,0.00205849,-0.00786552,-0.001852191,-0.006675169,-0.005490934,-0.010028133,0.00273138,-0.000500233,,0.004401868,-0.005933808,-0.007609552,0.005454643,-0.002744946,-0.004313206,0.000403834,-0.003260995,-0.005476788,-0.001582098,-0.00461197,-0.00427316,-0.006708805,-0.005508386,-0.004293796,-0.003790983,-0.004855104,-0.010454509,-0.002599201,-0.007774535,0.004504949,0.002170751,-0.002689403,-0.001202,-0.004606852,0.001323016,-0.011140521,0.006893997,0.000875275,-0.002301626,-0.007126067,-0.002367395,0.000970575,0.002737223,-0.001626831,-0.006825448,-0.001204157,0.005530017,-0.013608135,-0.002321659,-0.007059857,-0.017841209,-0.006253056,-0.004817719,0.006579505,-0.003488744,0.001258287,0.002704974,-0.009751619,-0.00906545,-0.003830643,-0.008498164,0.000366574,-0.003735681,0.003370001,0.003415281,-0.003665309,-0.001596302,-0.000642093,0.002117777,-0.00120554,-0.004352582,-0.002236045,0.000239642,-0.01012079,-0.006666275,-0.004771487,-0.003783963,-0.009729305,0.007256248,-0.0055857,0.004398715,-0.007075022
2019,7,-0.015061777,0.000167633,0.002791823,-0.003424388,-0.000754326,-0.008116827,-0.008391762,0.004195304,0.002322162,0.006076575,-0.005677509,-0.007368921,-0.003409182,-0.006858029,-0.009482431,-0.007286106,-0.006689249,-0.00457739,-0.002065093,0.000922922,-0.007732957,-0.006294296,-0.006082073,-0.001792341,-0.011281821,-0.00303166,0.002305654,-0.001331824,-0.010252797,-0.008790632,0.001074192,-0.003481801,0.000363406,-0.007382779,-0.007331209,-0.020037795,0.003873496,-0.000862991,,0.002821709,-0.00741934,-0.007458412,0.003885929,-0.002386755,-0.001779848,-6.54E-05,-0.003929781,-0.006186015,-0.001507799,0.003376378,0.003732664,-0.006125842,-0.007824993,-0.00381487,-0.003661842,-0.00531096,-0.00659769,-0.001656007,-0.007097345,0.002492885,0.000985428,-0.004870762,-0.001980937,-0.005515128,0.001538784,-0.005726217,0.006235148,0.000338631,-0.001538601,-0.007434638,0.005344074,0.001804925,0.000977438,-0.001299753,-0.005166091,0.003078333,0.003562962,-0.0100333,-0.002098672,-0.005647298,-0.015038252,-0.004547158,-0.003176063,0.006018902,-0.003548185,0.000861448,-0.000313599,-0.005229839,-0.008168734,-0.003901307,-0.008209852,0.000543074,-0.0052637,0.001034733,0.003932352,-0.004647266,-0.001378551,-0.000620482,-0.000496798,0.000728981,-0.003491753,0.002674641,0,-0.008704375,-0.004086282,-0.005039574,-0.003390466,-0.008212087,0.004499796,-0.004799855,0.004425573,-0.00776105
2019,8,-0.015642775,-0.000192693,0.002420823,-0.004544657,-0.002692636,-0.007917394,-0.008727543,0.003379415,0.001711307,0.007250235,-0.006235889,-0.008453978,-0.00707771,-0.007003577,-0.007576054,-0.008210568,-0.005704442,-0.004930542,-0.002257457,0.000363369,-0.00945721,-0.006333783,-0.006620673,-0.001602364,-0.012123422,-0.003369551,0.001534854,-0.001266383,-0.009759245,-0.011715389,0.000902037,-0.002350669,-8.01E-05,-0.007001755,-0.009060323,-0.021052153,0.002781428,-0.001634078,,0.003749952,-0.00933826,-0.007085898,0.004277699,-0.001504715,-0.000309564,3.28E-05,-0.006444794,-0.006003323,-0.001769947,0.002955237,0.003370882,-0.00603222,-0.009693135,-0.005194186,-0.004270846,-0.006395211,-0.006096452,-0.001539344,-0.007777602,0.003099905,-0.000322287,-0.005705438,-0.002907903,-0.004009894,-0.000127952,-0.005941131,0.006880131,-0.001180675,-0.001734892,-0.008826285,0.006627685,0.000734761,-0.00098891,-0.002515364,-0.004872729,0.003188476,0.004882339,-0.010240128,-0.004937766,-0.005573129,-0.01417413,-0.004391172,-0.00351048,0.006063363,-0.004290087,0.000302568,-0.000245117,-0.005026889,-0.009638472,-0.001993945,-0.00893275,0.000190141,-0.006699387,0.002751674,0.004270215,-0.004189662,-0.002405878,-0.001450427,-0.001198045,-0.001502263,-0.003280461,-0.000648492,0,-0.010439898,-0.004437977,-0.005072254,-0.003704692,-0.008367486,0.00537286,-0.004144308,0.002690735,-0.008673523
2019,9,-0.009165212,0.002336597,0.002430609,-0.005024516,-0.001456453,-0.008175021,-0.007111263,0.004967898,0.001669046,0.008404021,-0.00480583,-0.013471153,-0.007630044,-0.006874197,-0.006694746,-0.00386118,-0.005154006,-0.003505577,-0.002188487,-0.000787753,-0.009697665,-0.004805347,-0.003148338,-0.001558909,-0.01309676,-0.0040236,0.000923358,-0.001597334,-0.007975339,-0.011736333,0.000617357,9.11E-06,-0.000921049,-0.007250438,-0.008009419,-0.021498988,0.002473977,-0.001387826,,0.002421037,-0.006196158,-0.005416336,0.004524402,-0.000713958,0.001725942,-0.000421181,-0.005840612,-0.005864798,-0.00310329,0.003671735,0.004203028,-0.00316363,-0.005250969,-0.005375369,-0.004306604,-0.00837878,-0.003116592,-0.001508724,-0.005008209,0.000404216,0.00020757,-0.006346319,-0.004177141,-0.004521109,0.000297926,-0.005190232,0.006341803,-0.002468337,-0.002075695,-0.007166047,0.00682476,-0.000732559,-0.003259566,-0.003696028,-0.002339725,0.002264846,0.003836343,-0.009100819,-0.001343227,-0.003800989,-0.011709654,-0.004345611,-0.007648115,0.005567529,-0.00230108,0.001000123,0.000186916,-0.004009735,-0.007007764,-0.001023519,-0.008338805,-0.001150884,-0.004615142,0.000709647,0.007489874,-0.004543584,-0.002200024,-0.001450427,0.000788541,-0.001762142,-0.003737771,0.002862937,0,-0.00962708,-0.002939452,-0.003668475,-0.002153572,-0.008001475,0.005532924,-0.001233361,0.002517655,-0.007649416
