Date,OXY,AXP,MDLZ,VZ,BA,CAT,JPM,PEP,CVX,EXC,KO,COP,DIS,1715651D,XOM,GE,AMZN,HD,IBM,JNJ,MCD,MRK,MMM,RTN,BAC,PFE,GOOG,PG,ACN,T,RTX,WMT,CSCO,SLB,INTC,MSFT,C,SO,AIG,HON,MO,GS,ABT,BKNG,TXN,DVN,GOOGL,APC,UNP,UNH,BLK,PM,BK,WBA,MET,1856613D,BRK/B,BMY,AMGN,AAPL,CMCSA,MA,ORCL,CL,ABBV,COST,TWX,TGT,CELG,1697067D,TFCF,EMC,EMR,GM,KMI,V,GILD,FDX,META,F,BIIB,GD,PYPL,QCOM,HAL,SBUX,USB,AGN,MS,ALL,LLY,LOW,SPG,UPS,MDT,CVS,LMT,COF,TFCFA,NKE,NSC,WFC,KHC,DHR,DUK,NEE,CHTR,PEP,DD,NVDA,NFLX,TMO,ADBE,DOW,EXC,AMT,CRM,TSLA,LIN,AVGO,HON,TMUS
16-08-2016,76.01,65.3,42.7,52.76,135,84.29,65.71,108,102.62,24.4083,43.83,42.86,96.88,68.03,87.92,239.8513,38.202,136.23,153.4949,120.33,117.94,60.1103,179.25,141.21,15.17,32.9791,38.857,86.58,112.98,31.6704,64.384,72.89,31.12,81.92,35.21,57.44,46.62,50.96,59.31,110.6511,66.26,165.65,44.92,1408.66,69.82,42.47,40.06,54.15,92.89,141.08,367.07,99.47,39.99,82.8,36.0019,105.44,147.24,59.41,172.16,27.345,33.655,95.62,41.32,74.32,66.74,168.41,81.05,75.48,112.17,52.36,26.13,28.69,54.57,31.71,21.78,80.81,79.25,166.73,123.3,12.34,288.691,152.4,38.38,62.07,44.62,55.37,43.02,253.19,30.25,68.95,79.84,81.48,211.57,109.81,87.27,97.56,256.77,68.62,25.46,56.88,89.12,48.44,88.96,80.7,80.45,30.9975,257.14,#N/A N/A,74.4981,15.65,95.12,154.97,100.6,#N/A N/A,#N/A N/A,114.12,77.96,14.907,121.27,172.4,#N/A N/A,46.1545
17-08-2016,76.61,65.68,43.01,53.17,134.72,84.41,65.89,108.47,102.22,24.6579,44.06,43.2,96.87,68.62,88.11,240.6204,38.232,136.15,153.2465,121.31,117.1,60.3487,179.87,142.07,15.15,33.3109,38.996,86.96,112.93,31.5949,64.254,72.93,30.72,82.21,35.02,57.56,46.63,51.47,59.03,110.2227,66.46,165.67,44.68,1427.2,69.82,43.31,40.271,54.38,94.57,141.71,370.1,100.29,40.21,82.52,35.9929,104.23,149.08,58.3,174.31,27.305,33.885,95.59,41.21,74.58,66.83,167.96,81.05,70.63,112.55,52.64,26.19,28.57,54.9,31.85,21.75,80.84,80.7,166.45,124.37,12.39,289.06,152.97,38.14,62.28,45.1,55.8,43.22,253.3,30.37,69.12,80.11,76.88,213.97,110.24,87.13,97.55,255.64,68.29,25.48,56.86,89.82,48.61,89.41,81.02,81.69,31.45,257.43,#N/A N/A,74.8965,15.2875,96.37,154.67,99.7,#N/A N/A,#N/A N/A,114.56,76.32,14.883,120.44,173.03,#N/A N/A,46.2942
18-08-2016,77.48,65.63,43.23,52.87,135,83.38,65.95,108.28,103.55,24.7506,44.1,43.59,96.65,69.45,88.91,241.697,38.223,134.8,154.1253,120.72,117.13,60.6729,179.18,142.59,15.16,33.3583,38.875,87.44,112.35,31.2477,64.484,74.3,30.48,83.86,34.97,57.6,46.5,52.31,58.98,110.2989,66.31,166.06,44.36,1443.07,70.13,44.76,40.138,55.94,95.83,142.17,370.79,100.34,40.24,82.65,36.0642,103.99,148.81,58.68,174.75,27.27,33.705,95.27,41.14,74.59,66.77,167.75,80.83,70.3,112.13,53.23,25.82,28.54,54.67,31.55,22.71,80.27,80.59,167.19,123.91,12.33,288.655,152.43,38.22,63.04,46.46,55.53,43.22,252.93,30.55,69.44,79.78,76.43,214.35,110.49,87.08,97.18,255.42,68.21,25.08,57.21,91.67,48.53,89.76,80.56,82.78,31.74,254.83,#N/A N/A,75.7359,15.525,96.16,153.35,100.67,#N/A N/A,#N/A N/A,114.35,76.91,14.901,121.89,173.93,#N/A N/A,46.8931
19-08-2016,76.54,65.53,43.055,52.45,134.44,83.84,65.86,108.17,102.32,24.5081,43.92,43.32,96.39,69.78,87.8,240.3128,37.866,135.46,152.8644,119.92,115.01,60.4154,179.61,142.5,15.22,33.1593,38.771,87.31,113.05,30.9534,64.372,72.81,30.52,83.31,35.24,57.62,46.53,51.96,58.86,110.5369,66.33,166.23,44.24,1432,70.27,44.33,39.983,54.83,95.68,142.04,372.05,99.93,40.25,82.59,36.0464,104.15,148.75,59.29,173.62,27.34,33.145,95.22,41.32,74.49,67.1,168.02,80.8,70.12,112.16,53.42,25.81,28.71,52.98,31.83,22.28,80.47,81,168.63,123.56,12.39,291.814,152.38,38.09,62.76,46.85,54.94,43.35,253.14,30.55,69.17,79.06,77.82,211.9,110.57,87.04,97,254.12,68.56,25.15,58.9,91.58,48.65,89.92,80.74,81.65,31.27,252.63,#N/A N/A,76.0063,15.565,95.87,153.58,100.32,#N/A N/A,#N/A N/A,113.61,77.48,15,122.56,174.93,#N/A N/A,46.1844
20-08-2016,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
21-08-2016,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
22-08-2016,76.36,65.36,43.2,52.55,134.99,83.59,65.8,107.96,101.94,24.5509,43.74,42.63,95.87,69.95,87.99,240.8511,37.974,135.34,152.8262,119.13,115.42,60.5966,179.07,142.65,15.18,33.0265,38.608,86.85,113.76,30.8779,63.995,72.7,30.63,82.05,35.36,57.67,46.66,52,58.99,110.9843,66.34,166.26,44.17,1423.99,70,44.1,39.848,54.27,95.33,142.09,371.55,100.12,40.18,82.74,35.9127,104.5,148.45,59.26,174.35,27.128,33.22,95.79,41.22,74.5,67.01,167.94,80.51,70.39,114.2,53.5,25.71,28.63,52.92,31.87,21.92,81.06,80.92,167.89,124.15,12.36,291.814,152.22,38.11,62.83,45.08,55.85,43.37,253.54,30.6,68.87,79.29,77.29,212.49,109.83,87.32,98,254.2,68.68,25.12,58.66,91.36,48.63,89.97,80.93,81.89,31.26,252.65,#N/A N/A,76.1201,15.63,95.26,153.99,100.24,#N/A N/A,#N/A N/A,114.62,77.25,14.862,122.43,175.93,#N/A N/A,46.6236
23-08-2016,76.89,65.68,43.21,52.63,134.14,84.01,65.77,107.88,101.68,24.665,43.85,43.22,95.97,70.44,87.72,240.1589,38.123,136.22,153.0746,119.44,115.19,60.6252,179.77,141.18,15.35,33.2635,38.604,87.4,115.48,30.8326,63.7,71.97,30.98,81.75,35.4,57.89,46.59,51.71,59.02,111.3937,66.46,166.08,43.9,1422.47,69.98,45.23,39.83,56.05,96.01,142.01,372.28,100.39,40.25,82.38,36.1712,107.1,148.77,59.86,174.4,27.213,32.83,96.29,41.5,74.54,66.17,167.36,80.7,71.05,114.01,53.78,25.45,28.63,53.98,31.9,22.09,80.8,81.47,168.59,124.37,12.42,293.067,152.15,37.86,63.09,44.99,56.4,43.44,253.21,30.72,68.36,79.57,77.3,211.97,109.44,87.8,97.27,249.75,68.79,24.89,59.62,92.03,48.41,89.47,81.03,81.45,31.0675,252.24,#N/A N/A,76.5185,15.7275,95.94,154.55,101.14,#N/A N/A,#N/A N/A,115.22,78.02,14.989,122.45,177.34,#N/A N/A,46.7434
24-08-2016,77.72,65.16,43,52.53,133.29,83.15,65.95,108.11,102.2,24.7506,43.85,42.96,95.82,70.37,88.02,240.082,37.863,135.06,151.9188,118.71,114.87,59.8147,179.41,141.07,15.4,33.0076,38.482,87.31,114.57,30.8477,63.676,72.23,31.06,81.33,35.15,57.95,46.66,51.79,58.91,111.1557,66.16,165.3,43.17,1410.18,69.9,44.51,39.68,54.16,95.48,139.87,369.12,100.13,40.29,81.47,36.4474,107,148.41,58.59,170.84,27.008,32.845,95.53,41.07,74.36,65.06,167.57,80.17,71.73,110.6,53.61,25.34,28.74,53.89,31.78,21.81,80.29,80.5,168.23,123.48,12.3,284.924,152.29,37.52,62.61,44.35,57.09,43.24,243.27,30.91,68.26,78.44,76.96,214.24,109.64,86.65,97.17,248.12,68.62,24.8,60.22,92.1,48.63,88.95,80.61,81.56,31.0375,251.74,#N/A N/A,76.2766,15.485,95.18,151.26,101.14,#N/A N/A,#N/A N/A,114.57,77.82,14.841,122.09,175.3,#N/A N/A,46.1246
25-08-2016,77.36,65,43.08,52.75,132.98,82.84,66.07,107.88,101.89,24.6079,43.67,42.78,95.55,70.24,87.46,240.0051,37.961,135.43,151.5177,118.57,115.43,59.4237,179.58,141.78,15.53,32.9602,38.471,87.9,115.04,30.9987,63.535,71.22,31.29,81.34,35.09,58.17,46.72,51.86,58.94,111.1652,65.92,165.9,42.84,1415.55,69.82,44.38,39.565,55.15,95.08,137.3,368.5,99.84,40.53,80.18,36.8128,106.99,148.64,58.76,170.23,26.893,32.78,95.59,41.1,74.63,64.72,164.86,79.81,70.81,107.91,54.02,25.1,28.69,54.09,31.54,21.51,80.32,80.08,165.53,123.89,12.47,282.64,152.68,37.51,62.64,44.57,57.29,43.4,236.31,30.97,68.54,78.01,77.47,215.55,109.33,85.39,93.78,248.53,68.77,24.57,59.24,92.08,48.38,88.9,80.52,81.73,31.1275,252.07,#N/A N/A,76.86,15.3825,97.32,151.35,101.69,#N/A N/A,#N/A N/A,114.25,80.16,14.731,123.04,176.04,#N/A N/A,46.1944
26-08-2016,77.17,64.79,43.06,52.07,132.23,82.66,66.22,107.45,101.32,24.173,43.32,42.3,95.21,69.65,87.27,240.1589,38.45,134.36,151.2216,119.04,114.44,59.9291,179.41,140.92,15.79,33.0076,38.477,87.58,115.2,30.7043,63.293,71.14,31.35,80.9,35.26,58.03,47.11,51.05,59.02,111.1462,65.83,165.97,42.98,1419.79,69.75,44.43,39.661,55.26,95.12,136.62,371.09,99.1,40.85,79.39,37.2405,107.4,147.91,58.77,171.97,26.735,32.755,96.47,41.26,74.47,64.61,163.93,79.24,70.35,108.79,53.63,25,28.7,53.73,31.53,21.47,80.57,79.77,164.95,124.96,12.38,283.856,151.58,37.65,62.97,44.56,57.29,43.4,237.93,31.16,68.32,78.24,76.9,213.76,108.95,86.6,93.26,244.44,69.16,24.54,59,92.27,48.51,88.17,81.2,79.92,30.405,250.93,#N/A N/A,76.3051,15.5075,97.58,152.36,102.06,#N/A N/A,#N/A N/A,113.23,80.03,14.666,121.82,177.16,#N/A N/A,45.875
27-08-2016,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
28-08-2016,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
29-08-2016,77.95,65.52,43.04,52.5,132.9,83.1,66.95,107.99,102.05,24.2799,43.54,42.35,94.87,70.45,87.84,241.1587,38.564,135.24,152.5588,119.92,115.41,60.0817,180.5,141.4,15.84,33.2825,38.608,88.3,114.85,30.9458,63.682,71.4,31.58,81.14,35.55,58.1,47.26,51.34,59.43,111.546,66.1,166.87,43.25,1425.19,69.98,45.01,39.791,56.22,96.06,137.27,373.8,100.26,41.26,80.35,37.793,107.54,149.3,58.76,171.51,26.705,32.83,96.78,41.31,74.81,64.51,163.98,79.14,71.05,107.95,54.13,25.05,28.67,53.73,31.81,21.77,80.87,78.17,165.17,126.54,12.47,281.977,152.82,37.29,62.98,44.74,56.8,43.84,236.65,31.41,68.74,78.6,77.18,215.69,109.12,87.46,93.08,244.3,69.63,24.74,58.63,94.01,49.56,88.57,81.84,80.44,30.585,252.31,#N/A N/A,77.0165,15.4975,97.3,153.51,102.3,#N/A N/A,#N/A N/A,113.84,79.92,14.347,122.25,177.4,#N/A N/A,46.6436
30-08-2016,77.84,65.45,44.74,52.27,130.81,82.48,67.5,107.21,101.7,24.1088,43.24,42.23,94.86,70.24,87.52,241.2356,38.379,134.1,152.2531,119.47,115.36,59.7956,180.15,140.35,16.19,33.0645,38.455,87.54,115.35,30.8628,63.317,71.31,31.54,80.64,35.7,57.89,47.9,50.96,59.64,111.4032,65.88,169.37,42.83,1416.55,69.31,44.44,39.596,55.78,95.85,136.87,376,99.97,41.71,80.52,38.5951,107.44,150.23,57.24,170.76,26.5,32.775,97.09,41.31,74.5,64.16,161.96,78.91,70.39,107.02,53.99,24.85,28.99,53.47,31.67,21.91,81.17,77.92,164.93,125.84,12.55,283.57,152.56,37,62.94,44.07,56.4,44.08,236.99,32.19,69.17,77.77,76.56,215.9,109.38,86.85,92.79,239.45,70.33,24.55,58,94.37,50.62,87.97,81.2,79.52,30.305,256.03,#N/A N/A,76.8173,15.4075,97.45,153.16,102,#N/A N/A,#N/A N/A,113.22,79.83,14.089,122.52,177,#N/A N/A,46.0148
31-08-2016,76.85,65.58,45.02,52.33,129.45,81.95,67.5,106.75,100.58,24.2443,43.43,41.05,94.46,69.6,87.14,240.2358,38.458,134.12,151.7565,119.34,115.66,59.8719,179.24,140.13,16.14,32.9886,38.353,87.31,115,30.8552,62.774,71.44,31.44,79,35.89,57.46,47.74,51.33,59.83,111.1081,66.09,169.46,42.02,1416.73,69.54,43.33,39.493,53.47,95.53,136.05,372.81,99.93,41.67,80.71,38.6753,106.5,150.49,57.39,170.06,26.525,32.63,96.63,41.22,74.34,64.1,162.09,78.41,70.19,106.74,53.64,24.85,28.99,52.68,31.92,21.85,80.9,78.38,164.93,126.12,12.6,281.516,152.22,37.15,63.07,43.01,56.23,44.15,234.54,32.06,68.96,77.75,76.56,215.47,109.22,87.03,93.4,242.97,71.6,24.54,57.64,93.9,50.8,89.49,81.41,79.66,30.235,257.21,#N/A N/A,76.3193,15.335,97.45,152.19,102.31,#N/A N/A,#N/A N/A,113.38,79.42,14.134,122.04,176.42,#N/A N/A,46.2543
01-09-2016,76.84,64.86,43.95,52.56,129.9,81.45,67.21,107.29,100.21,24.1088,43.35,40.6,94.26,69.73,86.84,239.9282,38.531,134.23,152.3869,119.08,115.4,59.9768,179.98,139.96,15.98,32.8749,38.439,88.31,115.06,30.9156,62.945,72.84,31.58,78.96,36.02,57.59,47.36,51.18,59.41,110.5559,66.32,168.51,42.3,1418.59,69.7,43.7,39.57,53.54,95.29,135.74,372.17,100.62,41.47,81.54,38.3723,106.91,150.35,56.76,170.13,26.683,32.945,97.62,41.16,74.27,64.03,156.21,78.16,70.58,106.37,53.8,24.75,28.86,52.66,31.8,21.61,81.3,77.42,165.64,126.17,12.44,281.885,152.84,36.83,63.47,43.21,56.31,44.03,237.76,31.91,68.66,77.23,76.44,216.02,109.5,86.98,93.37,243.61,71.08,24.54,58.54,93.8,50.43,89.48,81.44,79.33,30.25,268.82,#N/A N/A,76.5469,15.7875,97.38,150.95,102.9,#N/A N/A,#N/A N/A,113.82,75.91,13.385,122.85,177.09,#N/A N/A,46.1645
02-09-2016,77.51,65.19,44.19,52.88,131.16,81.69,67.49,107.87,100.93,24.2942,43.66,40.92,94.42,70.09,87.42,240.6204,38.622,135.15,152.3964,119.32,115.83,60.0531,180.81,140.13,16,32.9602,38.573,88.2,115.66,30.9081,63.069,72.5,31.83,78.55,36.08,57.67,47.51,51.8,59.86,110.8035,66.88,169.18,42.09,1422.85,69.68,44.27,39.844,56.49,95.28,136.61,373.85,101.77,41.65,82.22,38.5505,107.44,150.72,56.35,169.77,26.933,33.08,97.89,41.25,74.89,64.12,157.98,78.53,70.81,105.49,54.18,24.75,28.77,52.91,32.16,21.92,82,76.89,165.49,126.51,12.5,288.848,153.81,37.07,63.35,43.32,56.18,44.16,235.96,31.89,68.95,76.85,76.96,216.69,109.59,87.32,93.84,243.32,71.64,24.55,58.02,94.16,50.55,89.61,81.19,80.24,30.7825,271.79,#N/A N/A,77.0876,15.6325,97.38,151.18,103.57,#N/A N/A,#N/A N/A,115.09,75.1,13.185,123.44,173.11,#N/A N/A,47.2026
03-09-2016,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
04-09-2016,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
