Date,ESG,Value/Size/Mom,Value/Size/Mom/ESG,Value,Value/ESG,Size,Size/ESG,Momentum,Momentum/ESG,Value/Size,Value/Size/ESG,Value/Momentum,Value/Momentum/ESG,Size/Momentum,Size/Momentum/ESG
2017-11-17,-46.7,-7.133333333333326,-13.45000000000001,-0.29999999999999716,-21.400000000000002,-14.399999999999999,-30.65,-9.600000000000001,-27.0,-5.20000000000001,-17.13333333333334,-6.900000000000006,-13.100000000000009,-13.799999999999997,-21.000000000000007
2017-11-20,-46.7,-7.133333333333326,-13.45000000000001,-0.29999999999999716,-21.400000000000002,-14.399999999999999,-30.65,-9.600000000000001,-27.0,-5.20000000000001,-17.13333333333334,-6.900000000000006,-13.100000000000009,-13.799999999999997,-21.000000000000007
2017-11-21,-46.7,-7.133333333333326,-13.45000000000001,-0.29999999999999716,-21.400000000000002,-14.399999999999999,-30.65,-9.600000000000001,-27.0,-5.20000000000001,-17.13333333333334,-6.900000000000006,-13.100000000000009,-13.799999999999997,-21.000000000000007
2017-11-22,-46.7,-7.133333333333326,-13.45000000000001,-0.29999999999999716,-21.400000000000002,-14.399999999999999,-30.65,-9.600000000000001,-27.0,-5.20000000000001,-17.13333333333334,-6.900000000000006,-13.100000000000009,-13.799999999999997,-21.000000000000007
2017-11-24,-46.7,-7.133333333333326,-13.45000000000001,-0.29999999999999716,-21.400000000000002,-14.399999999999999,-30.65,-9.600000000000001,-27.0,-5.20000000000001,-17.13333333333334,-6.900000000000006,-13.100000000000009,-13.799999999999997,-21.000000000000007
2017-11-27,-46.7,-7.133333333333326,-13.45000000000001,-0.29999999999999716,-21.400000000000002,-14.399999999999999,-30.65,-9.600000000000001,-27.0,-5.20000000000001,-17.13333333333334,-6.900000000000006,-13.100000000000009,-13.799999999999997,-21.000000000000007
2017-11-28,-46.7,-7.133333333333326,-13.45000000000001,-0.29999999999999716,-21.400000000000002,-14.399999999999999,-30.65,-9.600000000000001,-27.0,-5.20000000000001,-17.13333333333334,-6.900000000000006,-13.100000000000009,-13.799999999999997,-21.000000000000007
2017-11-29,-46.7,-7.133333333333326,-13.45000000000001,-0.29999999999999716,-21.400000000000002,-14.399999999999999,-30.65,-9.600000000000001,-27.0,-5.20000000000001,-17.13333333333334,-6.900000000000006,-13.100000000000009,-13.799999999999997,-21.000000000000007
2017-11-30,-46.7,-7.133333333333326,-13.45000000000001,-0.29999999999999716,-21.400000000000002,-14.399999999999999,-30.65,-9.600000000000001,-27.0,-5.20000000000001,-17.13333333333334,-6.900000000000006,-13.100000000000009,-13.799999999999997,-21.000000000000007
2017-12-01,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-04,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-05,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-06,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-07,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-08,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-11,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-12,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-13,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-14,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-15,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-18,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-19,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-20,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-21,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-22,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-26,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-27,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-28,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2017-12-29,-45.10000000000001,-6.533333333333324,-11.775000000000006,-0.20000000000000284,-21.400000000000006,-14.700000000000003,-28.950000000000003,-11.299999999999997,-26.150000000000002,-5.350000000000016,-17.699999999999992,-3.5500000000000043,-13.2,-14.750000000000007,-19.366666666666667
2018-01-02,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-03,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-04,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-05,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-08,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-09,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-10,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-11,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-12,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-16,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-17,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-18,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-19,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-22,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-23,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-24,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-25,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-26,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-29,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-30,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-01-31,-44.300000000000004,-9.43333333333334,-14.025000000000002,-3.0,-23.099999999999998,-16.1,-29.900000000000002,-11.099999999999994,-25.349999999999998,-8.000000000000004,-16.566666666666663,-4.599999999999998,-16.199999999999996,-14.200000000000006,-20.500000000000004
2018-02-01,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-02,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-05,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-06,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-07,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-08,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-09,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-12,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-13,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-14,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-15,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-16,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-20,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-21,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-22,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-23,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-26,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-27,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-02-28,-44.70000000000001,-8.0,-12.499999999999996,-3.700000000000003,-22.200000000000003,-21.300000000000008,-32.2,-5.600000000000001,-24.3,-7.4999999999999964,-19.966666666666665,-5.050000000000008,-15.600000000000001,-12.700000000000006,-22.133333333333333
2018-03-01,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-02,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-05,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-06,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-07,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-08,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-09,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-12,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-13,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-14,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-15,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-16,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-19,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-20,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-21,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-22,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-23,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-26,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-27,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-28,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-03-29,-44.8,-12.066666666666663,-17.274999999999988,-10.500000000000004,-26.3,-21.700000000000006,-32.4,-5.399999999999999,-21.500000000000007,-13.600000000000001,-21.633333333333336,-6.9999999999999964,-17.499999999999993,-13.850000000000005,-24.36666666666667
2018-04-02,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-03,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-04,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-05,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-06,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-09,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-10,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-11,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-12,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-13,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-16,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-17,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-18,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
2018-04-19,-46.599999999999994,-9.966666666666669,-19.000000000000004,-11.400000000000006,-26.25,-20.999999999999996,-32.15,-9.500000000000004,-24.75,-13.849999999999998,-23.86666666666666,-11.400000000000002,-20.900000000000002,-13.399999999999999,-22.73333333333334
